PdfType: replica
Format: lhagrid1
---
   5.0000000000000003E-002   5.2145189072319777E-002   5.4382414867759570E-002   5.6715626109773133E-002   5.9148940936982322E-002   6.1686654171728375E-002   6.4333244900471584E-002   6.7093384379418863E-002   6.9971944279332468E-002   7.2974005284072316E-002   7.6104866058048268E-002   7.9370052598409971E-002   8.2775327988481084E-002   8.6326702569652580E-002   9.0030444549688948E-002   9.3893091066170650E-002   9.7921459724600146E-002  0.10212266063153641       0.10650410894399627       0.11107353795727258       0.11583901275426933       0.12080894444044475       0.12599210498948732       0.13139764272592760       0.13703509847201240       0.14291442238734089       0.14904599153098524       0.15544062817709192       0.16210961891629233       0.16906473457663540       0.17631825099920426       0.18388297070508486       0.19177224549192975       0.19999999999999998       0.20858075628927911       0.21752965947103828       0.22686250443909253       0.23659576374792934       0.24674661668691344       0.25733297960188634       0.26837353751767545       0.27988777711732987       0.29189602113628926       0.30441946423219313       0.31748021039363988       0.33110131195392434       0.34530681027861032       0.36012177819875579       0.37557236426468260       0.39168583889840058       0.40000000000000002       0.41224489795918368       0.42448979591836739       0.43673469387755104       0.44897959183673469       0.46122448979591840       0.47346938775510206       0.48571428571428571       0.49795918367346942       0.51020408163265307       0.52244897959183678       0.53469387755102038       0.54693877551020409       0.55918367346938780       0.57142857142857140       0.58367346938775511       0.59591836734693882       0.60816326530612241       0.62040816326530612       0.63265306122448983       0.64489795918367343       0.65714285714285714       0.66938775510204085       0.68163265306122445       0.69387755102040816       0.70612244897959187       0.71836734693877546       0.73061224489795917       0.74285714285714288       0.75510204081632648       0.76734693877551030       0.77959183673469390       0.79183673469387750       0.80408163265306121       0.81632653061224492       0.82857142857142851       0.84081632653061233       0.85306122448979593       0.86530612244897953       0.87755102040816324       0.88979591836734695       0.90204081632653066       0.91428571428571426       0.92653061224489797       0.93877551020408168       0.95102040816326527       0.96326530612244898       0.97551020408163258       0.98775510204081629        1.0000000000000000     
   1.0000000000500000        1.0472942126187863        1.0985159453363322        1.1540783223511668        1.2144468154985637        1.2801469502274343        1.3517732986876558        1.4299999999999997     
  -5 -4 -3 -2 -1 21  1  2  3  4  5
 0.0000000E+00  0.0000000E+00  9.0199998E-02  6.0999999E-02  6.1049999E-02  1.7460000E-01  6.1955000E-01  6.1460000E-01  9.0199998E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1618929E-01  8.6160943E-02  8.6190235E-02  2.3001620E-01  6.4212237E-01  6.3715166E-01  1.1618929E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4304489E-01  1.1216059E-01  1.1216848E-01  2.8727961E-01  6.6544715E-01  6.6045504E-01  1.4304489E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7052749E-01  1.3882279E-01  1.3880539E-01  3.4536494E-01  6.8936504E-01  6.8434764E-01  1.7052749E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9877237E-01  1.6625668E-01  1.6621131E-01  4.0476309E-01  7.1397444E-01  7.0892908E-01  1.9877237E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  4.5565227E-02  2.2598577E-01  1.9275549E-01  1.9270549E-01  4.5994870E-01  7.3770168E-01  7.3265168E-01  2.2598577E-01  4.5565227E-02  0.0000000E+00
 0.0000000E+00  1.0163554E-01  2.5371718E-01  2.1977283E-01  2.1972283E-01  5.1575257E-01  7.6188407E-01  7.5683407E-01  2.5371718E-01  1.0163554E-01  0.0000000E+00
 0.0000000E+00  1.5957486E-01  2.8237297E-01  2.4769075E-01  2.4764075E-01  5.7341656E-01  7.8687253E-01  7.8182253E-01  2.8237297E-01  1.5957486E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.7712318E-02  6.6471912E-02  6.6510836E-02  1.9290089E-01  6.2510833E-01  6.2007616E-01  9.7712318E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2399300E-01  9.1923831E-02  9.1946729E-02  2.4858281E-01  6.4765309E-01  6.4260470E-01  1.2399300E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5114970E-01  1.1822415E-01  1.1823049E-01  3.0612080E-01  6.7094934E-01  6.6588420E-01  1.5114970E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7876189E-01  1.4501941E-01  1.4500964E-01  3.6407384E-01  6.9469970E-01  6.8961096E-01  1.7876189E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0703654E-01  1.7248890E-01  1.7246307E-01  4.2309669E-01  7.1905681E-01  7.1394008E-01  2.0703654E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  4.7996906E-02  2.3406290E-01  1.9880890E-01  1.9878980E-01  4.7741700E-01  7.4236546E-01  7.3723100E-01  2.3406290E-01  4.7996906E-02  0.0000000E+00
 0.0000000E+00  1.0705952E-01  2.6155808E-01  2.2559895E-01  2.2559142E-01  5.3223256E-01  7.6608416E-01  7.6093359E-01  2.6155808E-01  1.0705952E-01  0.0000000E+00
 0.0000000E+00  1.6809089E-01  2.8996977E-01  2.5328201E-01  2.5328643E-01  5.8887530E-01  7.9059349E-01  7.8542628E-01  2.8996977E-01  1.6809089E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0518564E-01  7.1900291E-02  7.1927985E-02  2.1079971E-01  6.3058987E-01  6.2547558E-01  1.0518564E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3177720E-01  9.7660684E-02  9.7676431E-02  2.6680228E-01  6.5311074E-01  6.4798545E-01  1.3177720E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5925514E-01  1.2427976E-01  1.2428316E-01  3.2467160E-01  6.7638230E-01  6.7124565E-01  1.5925514E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8700568E-01  1.5121484E-01  1.5121344E-01  3.8253800E-01  6.9996180E-01  6.9480354E-01  1.8700568E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1531224E-01  1.7872010E-01  1.7871829E-01  4.4122525E-01  7.2405899E-01  7.1887273E-01  2.1531224E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  5.0314842E-02  2.4214301E-01  2.0485213E-01  2.0487082E-01  4.9469912E-01  7.4693241E-01  7.4171241E-01  2.4214301E-01  5.0314842E-02  0.0000000E+00
 0.0000000E+00  1.1222979E-01  2.6939101E-01  2.3140360E-01  2.3144759E-01  5.4854148E-01  7.7016852E-01  7.6491270E-01  2.6939101E-01  1.1222979E-01  0.0000000E+00
 0.0000000E+00  1.7620858E-01  2.9754727E-01  2.5884012E-01  2.5891026E-01  6.0417859E-01  7.9417917E-01  7.8888634E-01  2.9754727E-01  1.7620858E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1319463E-01  7.7767090E-02  7.7782941E-02  2.2985963E-01  6.3548503E-01  6.3029167E-01  1.1319463E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4001893E-01  1.0376455E-01  1.0377451E-01  2.8596178E-01  6.5792504E-01  6.5272444E-01  1.4001893E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6773737E-01  1.3062860E-01  1.3063246E-01  3.4393401E-01  6.8111305E-01  6.7590497E-01  1.6773737E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9555940E-01  1.5764369E-01  1.5764945E-01  4.0150409E-01  7.0446866E-01  6.9924039E-01  1.9555940E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2383833E-01  1.8513233E-01  1.8514473E-01  4.5965421E-01  7.2825561E-01  7.2299934E-01  2.2383833E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  5.2733268E-02  2.5042569E-01  2.1103225E-01  2.1107370E-01  5.1212993E-01  7.5065474E-01  7.4535515E-01  2.5042569E-01  5.2733268E-02  0.0000000E+00
 0.0000000E+00  1.1762421E-01  2.7737978E-01  2.3730147E-01  2.3737732E-01  5.6485350E-01  7.7337043E-01  7.6802324E-01  2.7737978E-01  1.1762421E-01  0.0000000E+00
 0.0000000E+00  1.8467819E-01  3.0523235E-01  2.6444634E-01  2.6455773E-01  6.1933451E-01  7.9684332E-01  7.9144694E-01  3.0523235E-01  1.8467819E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2073962E-01  8.3236956E-02  8.3241155E-02  2.4735175E-01  6.4060659E-01  6.3533262E-01  1.2073962E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4788180E-01  1.0954861E-01  1.0955056E-01  3.0379745E-01  6.6301042E-01  6.5773522E-01  1.4788180E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7592872E-01  1.3673733E-01  1.3673696E-01  3.6212468E-01  6.8616105E-01  6.8088457E-01  1.7592872E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0388166E-01  1.6388362E-01  1.6389858E-01  4.1961994E-01  7.0932304E-01  7.0402869E-01  2.0388166E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3217627E-01  1.9139065E-01  1.9143164E-01  4.7743944E-01  7.3282102E-01  7.2749869E-01  2.3217627E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  5.4869076E-02  2.5853787E-01  2.1707254E-01  2.1715879E-01  5.2905523E-01  7.5474450E-01  7.4935987E-01  2.5853787E-01  5.4869076E-02  0.0000000E+00
 0.0000000E+00  1.2238824E-01  2.8521095E-01  2.4306970E-01  2.4320635E-01  5.8078798E-01  7.7693378E-01  7.7147818E-01  2.8521095E-01  1.2238824E-01  0.0000000E+00
 0.0000000E+00  1.9215805E-01  3.1277314E-01  2.6993345E-01  2.7012217E-01  6.3424515E-01  7.9986270E-01  7.9433376E-01  3.1277314E-01  1.9215805E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2967940E-01  8.9866678E-02  8.9857952E-02  2.6833623E-01  6.4436145E-01  6.3901457E-01  1.2967940E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5691356E-01  1.1628654E-01  1.1628505E-01  3.2448848E-01  6.6658043E-01  6.6123353E-01  1.5691356E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8505554E-01  1.4358706E-01  1.4359304E-01  3.8251247E-01  6.8954003E-01  6.8419312E-01  1.8505554E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1295811E-01  1.7070389E-01  1.7072394E-01  4.3933877E-01  7.1238034E-01  7.0701602E-01  2.1295811E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4111544E-01  1.9809732E-01  1.9813556E-01  4.9626303E-01  7.3547462E-01  7.3008234E-01  2.4111544E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  5.7422548E-02  2.6714408E-01  2.2346413E-01  2.2354717E-01  5.4661092E-01  7.5684972E-01  7.5139671E-01  2.6714408E-01  5.7422548E-02  0.0000000E+00
 0.0000000E+00  1.2808389E-01  2.9343542E-01  2.4909673E-01  2.4923121E-01  5.9696590E-01  7.7844644E-01  7.7292441E-01  2.9343542E-01  1.2808389E-01  0.0000000E+00
 0.0000000E+00  2.0110061E-01  3.2060315E-01  2.7558376E-01  2.7577138E-01  6.4899938E-01  8.0076306E-01  7.9516969E-01  3.2060315E-01  2.0110061E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3907006E-01  9.6868516E-02  9.6846827E-02  2.9017567E-01  6.4751112E-01  6.4209487E-01  1.3907006E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6632432E-01  1.2333074E-01  1.2332702E-01  3.4584201E-01  6.6949265E-01  6.6407617E-01  1.6632432E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9448705E-01  1.5067504E-01  1.5068989E-01  4.0336390E-01  6.9220690E-01  6.8679019E-01  1.9448705E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2227671E-01  1.7770600E-01  1.7772992E-01  4.5934007E-01  7.1467642E-01  7.0924248E-01  2.2227671E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5024031E-01  2.0493550E-01  2.0496299E-01  5.1519587E-01  7.3732029E-01  7.3185882E-01  2.5024031E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  6.0019405E-02  2.7589052E-01  2.2994551E-01  2.3001305E-01  5.6414649E-01  7.5811094E-01  7.5259563E-01  2.7589052E-01  6.0019405E-02  0.0000000E+00
 0.0000000E+00  1.3387631E-01  3.0175566E-01  2.5517246E-01  2.5528854E-01  6.1299979E-01  7.7908025E-01  7.7350431E-01  3.0175566E-01  1.3387631E-01  0.0000000E+00
 0.0000000E+00  2.1019511E-01  3.2848298E-01  2.8124031E-01  2.8140656E-01  6.6348154E-01  8.0074855E-01  7.9510995E-01  3.2848298E-01  2.1019511E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4853313E-01  1.0392566E-01  1.0389018E-01  3.1186986E-01  6.5034247E-01  6.4485861E-01  1.4853313E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7579411E-01  1.3041743E-01  1.3041134E-01  3.6703249E-01  6.7207018E-01  6.6658612E-01  1.7579411E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0396379E-01  1.5779226E-01  1.5781654E-01  4.2403388E-01  6.9452215E-01  6.8903790E-01  2.0396379E-01  0.0000000E+00  0.0000000E+00
